CASRN,DTXSID,Name,Species,Sex,DosingAdj,HalfLife.h,kelim.h,Source,NObs,Multimodal,FittedDist
76848-68-5,DTXSID10897488,"1,3-Diethyl-2-methyl-5-[(perfluorohexyl)sulfonyl]-1H-benzimidazolium 4-methylbenzenesulfonate",,,,29070,,,,,
76848-68-5,DTXSID10897488,"1,3-Diethyl-2-methyl-5-[(perfluorohexyl)sulfonyl]-1H-benzimidazolium 4-methylbenzenesulfonate",,,,782.4,,,,,
422-91-3,DTXSID60448247,"1,3-Diiodoperfluoropropane",,,,29070,,,,,
422-91-3,DTXSID60448247,"1,3-Diiodoperfluoropropane",,,,52.55,,,,,
422-91-3,DTXSID60448247,"1,3-Diiodoperfluoropropane",,,,782.4,,,,,
138528-18-4,DTXSID70769031,"1,3-Dinitro-5-{[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)oxy]methyl}benzene",,,,29070,,,,,
138528-18-4,DTXSID70769031,"1,3-Dinitro-5-{[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)oxy]methyl}benzene",,,,782.4,,,,,
156000-47-4,DTXSID801022835,"1,3-Propanedisulfonic acid, 1,1,2,2,3,3-hexafluoro-, lithium salt (1:2)",,,,29070,,,,,
156000-47-4,DTXSID801022835,"1,3-Propanedisulfonic acid, 1,1,2,2,3,3-hexafluoro-, lithium salt (1:2)",,,,52.55,,,,,
156000-47-4,DTXSID801022835,"1,3-Propanedisulfonic acid, 1,1,2,2,3,3-hexafluoro-, lithium salt (1:2)",,,,4.943,,,,,
140198-73-8,DTXSID50769837,"1,3,3-Tribromo-1,1,2,2,4,4,4-heptafluorobutane",,,,29070,,,,,
140198-73-8,DTXSID50769837,"1,3,3-Tribromo-1,1,2,2,4,4,4-heptafluorobutane",,,,52.55,,,,,
140198-73-8,DTXSID50769837,"1,3,3-Tribromo-1,1,2,2,4,4,4-heptafluorobutane",,,,782.4,,,,,
140198-73-8,DTXSID50769837,"1,3,3-Tribromo-1,1,2,2,4,4,4-heptafluorobutane",,,,4.943,,,,,
422-54-8,DTXSID9075032,"1,3,3-Trichloro-1,1,2,2-tetrafluoropropane",,,,52.55,,,,,
422-54-8,DTXSID9075032,"1,3,3-Trichloro-1,1,2,2-tetrafluoropropane",,,,4.943,,,,,
67498-70-8,DTXSID70625542,"1,3,3-Trichloro-1,1,4,4,5,5,5-heptafluoropentan-2-one",,,,782.4,,,,,
67498-70-8,DTXSID70625542,"1,3,3-Trichloro-1,1,4,4,5,5,5-heptafluoropentan-2-one",,,,52.55,,,,,
67498-70-8,DTXSID70625542,"1,3,3-Trichloro-1,1,4,4,5,5,5-heptafluoropentan-2-one",,,,4.943,,,,,
61898-36-0,DTXSID90813227,"1,3,3,4,4-Pentafluoro-2-(1,2,2,2-tetrafluoroethyl)cyclobut-1-ene",,,,52.55,,,,,
61898-36-0,DTXSID90813227,"1,3,3,4,4-Pentafluoro-2-(1,2,2,2-tetrafluoroethyl)cyclobut-1-ene",,,,4.943,,,,,
61898-38-2,DTXSID60511263,"1,3,3,4,4-Pentafluoro-2-(pentafluoroethyl)cyclobut-1-ene",,,,52.55,,,,,
61898-38-2,DTXSID60511263,"1,3,3,4,4-Pentafluoro-2-(pentafluoroethyl)cyclobut-1-ene",,,,4.943,,,,,
65361-33-3,DTXSID50617566,"1,3,3,4,4-Pentafluoro-2-[(prop-2-en-1-yl)oxy]cyclobut-1-ene",,,,52.55,,,,,
65361-33-3,DTXSID50617566,"1,3,3,4,4-Pentafluoro-2-[(prop-2-en-1-yl)oxy]cyclobut-1-ene",,,,4.943,,,,,
359-98-8,DTXSID80578752,"1,3,3,4,4-Pentafluoro-2-methoxycyclobut-1-ene",,,,52.55,,,,,
359-98-8,DTXSID80578752,"1,3,3,4,4-Pentafluoro-2-methoxycyclobut-1-ene",,,,4.943,,,,,
780-87-0,DTXSID30379296,"1,3,3,4,4,5,5-Heptafluoro-2-(trifluoromethyl)cyclopent-1-ene",,,,52.55,,,,,
780-87-0,DTXSID30379296,"1,3,3,4,4,5,5-Heptafluoro-2-(trifluoromethyl)cyclopent-1-ene",,,,4.943,,,,,
1892-03-1,DTXSID3074654,"1,3,3,4,4,5,5-Heptafluoro-Cyclopentene",,,,52.55,,,,,
1892-03-1,DTXSID3074654,"1,3,3,4,4,5,5-Heptafluoro-Cyclopentene",,,,4.943,,,,,
111180-52-0,DTXSID50547011,"1,3,3,4,4,5,5,6,6-Nonafluoro-2-(fluoromethyl)cyclohex-1-ene",,,,52.55,,,,,
111180-52-0,DTXSID50547011,"1,3,3,4,4,5,5,6,6-Nonafluoro-2-(fluoromethyl)cyclohex-1-ene",,,,4.943,,,,,
80308-96-9,DTXSID00448605,"1,3,3,4,4,5,5,6,6-Nonafluoro-2-(pentafluoroethyl)cyclohexene",,,,52.55,,,,,
80308-96-9,DTXSID00448605,"1,3,3,4,4,5,5,6,6-Nonafluoro-2-(pentafluoroethyl)cyclohexene",,,,4.943,,,,,
14315-34-5,DTXSID70540145,"1,3,3,4,4,5,5,6,6-Nonafluoro-2-iodocyclohex-1-ene",,,,52.55,,,,,
14315-34-5,DTXSID70540145,"1,3,3,4,4,5,5,6,6-Nonafluoro-2-iodocyclohex-1-ene",,,,4.943,,,,,
193203-75-7,DTXSID40773241,"1,3,3,4,4,5,5,6,6,7,7-Undecafluoro-2-(3-methoxypropyl)cyclohept-1-ene",,,,29070,,,,,
193203-75-7,DTXSID40773241,"1,3,3,4,4,5,5,6,6,7,7-Undecafluoro-2-(3-methoxypropyl)cyclohept-1-ene",,,,782.4,,,,,
766547-35-7,DTXSID00668381,#N/A,,,,52.55,,,,,
766547-35-7,DTXSID00668381,#N/A,,,,4.943,,,,,
105774-98-9,DTXSID10542668,"1,3,4,4,4-Pentafluoro-3-(trifluoromethyl)but-1-yne",,,,52.55,,,,,
105774-98-9,DTXSID10542668,"1,3,4,4,4-Pentafluoro-3-(trifluoromethyl)but-1-yne",,,,4.943,,,,,
141635-73-6,DTXSID70566648,"1,3,4,4,5,6,6,7,8,8,9,9,10,10-Tetradecafluorotricyclo[3.3.1.1~3,7~]decan-2-one",,,,29070,,,,,
141635-73-6,DTXSID70566648,"1,3,4,4,5,6,6,7,8,8,9,9,10,10-Tetradecafluorotricyclo[3.3.1.1~3,7~]decan-2-one",,,,52.55,,,,,
141635-73-6,DTXSID70566648,"1,3,4,4,5,6,6,7,8,8,9,9,10,10-Tetradecafluorotricyclo[3.3.1.1~3,7~]decan-2-one",,,,782.4,,,,,
81059-82-7,DTXSID20380270,"1,3,5-Tribromo-1,6-dichloro-1,2,2,3,4,4,5,6,6-nonafluorohexane",,,,29070,,,,,
81059-82-7,DTXSID20380270,"1,3,5-Tribromo-1,6-dichloro-1,2,2,3,4,4,5,6,6-nonafluorohexane",,,,782.4,,,,,
54950-05-9,DTXSID70880477,"1,4-Bis((perfluorohexyl)ethyl) sulphonatosuccinate sodium",,,,29070,,,,,
54950-05-9,DTXSID70880477,"1,4-Bis((perfluorohexyl)ethyl) sulphonatosuccinate sodium",,,,782.4,,,,,
24120-19-2,DTXSID40897032,Bis[2-(perfluorohexyl)ethyl] fumarate,,,,29070,,,,,
24120-19-2,DTXSID40897032,Bis[2-(perfluorohexyl)ethyl] fumarate,,,,782.4,,,,,
63367-17-9,DTXSID90881365,"1,4-Bis(1H,1H,9H-perfluorononyl) sulfobutanedioate sodium",,,,29070,,,,,
63367-17-9,DTXSID90881365,"1,4-Bis(1H,1H,9H-perfluorononyl) sulfobutanedioate sodium",,,,782.4,,,,,
139263-35-7,DTXSID60769489,"1,4-Bis(chloromethyl)-2-(heptafluoropropyl)benzene",,,,29070,,,,,
139263-35-7,DTXSID60769489,"1,4-Bis(chloromethyl)-2-(heptafluoropropyl)benzene",,,,782.4,,,,,
139263-35-7,DTXSID60769489,"1,4-Bis(chloromethyl)-2-(heptafluoropropyl)benzene",,,,4.943,,,,,
139263-35-7,DTXSID60769489,"1,4-Bis(chloromethyl)-2-(heptafluoropropyl)benzene",,,,52.55,,,,,
132877-69-1,DTXSID00768057,"1,4-Bis(heptadecafluorooctyl)benzene",,,,29070,,,,,
132877-69-1,DTXSID00768057,"1,4-Bis(heptadecafluorooctyl)benzene",,,,782.4,,,,,
51114-12-6,DTXSID60199121,"1,4-Bis(heptafluoroisopropyl)benzene",,,,29070,,,,,
51114-12-6,DTXSID60199121,"1,4-Bis(heptafluoroisopropyl)benzene",,,,52.55,,,,,
51114-12-6,DTXSID60199121,"1,4-Bis(heptafluoroisopropyl)benzene",,,,782.4,,,,,
934166-50-4,DTXSID50897043,"1,4-bis(Perfluorooctyl) fumarate",,,,29070,,,,,
934166-50-4,DTXSID50897043,"1,4-bis(Perfluorooctyl) fumarate",,,,782.4,,,,,
234096-30-1,DTXSID90897042,"1,4-bis(Perfluorooctyl) maleate",,,,29070,,,,,
234096-30-1,DTXSID90897042,"1,4-bis(Perfluorooctyl) maleate",,,,782.4,,,,,
80556-03-2,DTXSID50549378,"1,4-Bis[(2,2,3,3,4,4,5,5-octafluoropentyl)oxy]-1,4-dioxobutane-2-sulfonic acid",,,,29070,,,,,
80556-03-2,DTXSID50549378,"1,4-Bis[(2,2,3,3,4,4,5,5-octafluoropentyl)oxy]-1,4-dioxobutane-2-sulfonic acid",,,,782.4,,,,,
105214-13-9,DTXSID30372247,"1,4-Butanedisulfonyl dichloride, 1,1,2,2,3,3,4,4-octafluoro-",,,,29070,,,,,
105214-13-9,DTXSID30372247,"1,4-Butanedisulfonyl dichloride, 1,1,2,2,3,3,4,4-octafluoro-",,,,782.4,,,,,
18599-20-7,DTXSID9066388,"1,4-Dibromo-1,1,2,2-tetrafluorobutane",,,,782.4,,,,,
18599-20-7,DTXSID9066388,"1,4-Dibromo-1,1,2,2-tetrafluorobutane",,,,52.55,,,,,
18599-20-7,DTXSID9066388,"1,4-Dibromo-1,1,2,2-tetrafluorobutane",,,,4.943,,,,,
87539-24-0,DTXSID40832160,"1,4-Dibromo-1,2,2,3,3,4,5,5,6,6-decafluorocyclohexane",,,,29070,,,,,
87539-24-0,DTXSID40832160,"1,4-Dibromo-1,2,2,3,3,4,5,5,6,6-decafluorocyclohexane",,,,782.4,,,,,
87539-24-0,DTXSID40832160,"1,4-Dibromo-1,2,2,3,3,4,5,5,6,6-decafluorocyclohexane",,,,4.943,,,,,
378-13-2,DTXSID10958841,#N/A,,,,52.55,,,,,
378-13-2,DTXSID10958841,#N/A,,,,782.4,,,,,
378-13-2,DTXSID10958841,#N/A,,,,4.943,,,,,
30428-47-8,DTXSID10382122,#N/A,,,,29070,,,,,
30428-47-8,DTXSID10382122,#N/A,,,,782.4,,,,,
380-57-4,DTXSID70382123,#N/A,,,,782.4,,,,,
380-57-4,DTXSID70382123,#N/A,,,,29070,,,,,
380-57-4,DTXSID70382123,#N/A,,,,52.55,,,,,
380-57-4,DTXSID70382123,#N/A,,,,4.943,,,,,
375-42-8,DTXSID30958601,#N/A,,,,29070,,,,,
375-42-8,DTXSID30958601,#N/A,,,,782.4,,,,,
335-48-8,DTXSID00371601,"1,4-Dibromooctafluorobutane",,,,52.55,,,,,
335-48-8,DTXSID00371601,"1,4-Dibromooctafluorobutane",,,,4.943,,,,,
355-24-8,DTXSID60188994,"1,4-Dichloro-1,1,2,2,3,3,4,4-octafluorobutane",,,,52.55,,,,,
355-24-8,DTXSID60188994,"1,4-Dichloro-1,1,2,2,3,3,4,4-octafluorobutane",,,,4.943,,,,,
115591-62-3,DTXSID50556628,"1,4-Dichloro-2-(pentafluoroethyl)benzene",,,,782.4,,,,,
115591-62-3,DTXSID50556628,"1,4-Dichloro-2-(pentafluoroethyl)benzene",,,,29070,,,,,
115591-62-3,DTXSID50556628,"1,4-Dichloro-2-(pentafluoroethyl)benzene",,,,4.943,,,,,
123524-58-3,DTXSID20895915,"1,4-Dimethyl-2-(tridecafluorohexyl)benzene",,,,29070,,,,,
123524-58-3,DTXSID20895915,"1,4-Dimethyl-2-(tridecafluorohexyl)benzene",,,,782.4,,,,,
678-65-9,DTXSID80880145,"1,4-Divinylperfluorobutane",,,,52.55,,,,,
678-65-9,DTXSID80880145,"1,4-Divinylperfluorobutane",,,,4.943,,,,,
33103-47-8,DTXSID70346442,"1,4,5,5,6,6-Hexafluoro-2,3-dimethylbicyclo[2.2.0]hex-2-ene",,,,52.55,,,,,
33103-47-8,DTXSID70346442,"1,4,5,5,6,6-Hexafluoro-2,3-dimethylbicyclo[2.2.0]hex-2-ene",,,,4.943,,,,,
685880-46-0,DTXSID70790481,"1,5-Bis(ethylsulfanyl)-1,1,2,2,4,4,5,5-octafluoropentan-3-one",,,,29070,,,,,
685880-46-0,DTXSID70790481,"1,5-Bis(ethylsulfanyl)-1,1,2,2,4,4,5,5-octafluoropentan-3-one",,,,782.4,,,,,
1422-71-5,DTXSID9073256,"1,5-bis(Methoxy)perfluoro-3-pentanone",,,,52.55,,,,,
33619-78-2,DTXSID30374140,"1,5-dibromo-2,2,3,3,4,4-hexafluoropentane",,,,52.55,,,,,
33619-78-2,DTXSID30374140,"1,5-dibromo-2,2,3,3,4,4-hexafluoropentane",,,,782.4,,,,,
33619-78-2,DTXSID30374140,"1,5-dibromo-2,2,3,3,4,4-hexafluoropentane",,,,4.943,,,,,
64470-65-1,DTXSID30794682,"1,5-Dichloro-1,2,2,3,3,4,4-heptafluorocyclopentane",,,,52.55,,,,,
64470-65-1,DTXSID30794682,"1,5-Dichloro-1,2,2,3,3,4,4-heptafluorocyclopentane",,,,4.943,,,,,
67118-49-4,DTXSID30628059,"1,5-Dideoxy-1,1,1,5,5,5-hexafluoro-2,4-di-C-fluoro-2,4-bis-O-(heptafluoropropyl)pent-3-ulose",,,,52.55,,,,,
67118-49-4,DTXSID30628059,"1,5-Dideoxy-1,1,1,5,5,5-hexafluoro-2,4-di-C-fluoro-2,4-bis-O-(heptafluoropropyl)pent-3-ulose",,,,29070,,,,,
59681-95-7,DTXSID40787060,"1,5-Dideoxy-1,1,1,5,5,5-hexafluoro-2,4-di-C-fluoro-2,4-bis-O-(trifluoromethyl)pent-3-ulose",,,,52.55,,,,,
336-33-4,DTXSID50330243,"1,5-Pentanediamine, 2,2,3,3,4,4-hexafluoro-",,,,29070,,,,,
336-33-4,DTXSID50330243,"1,5-Pentanediamine, 2,2,3,3,4,4-hexafluoro-",,,,52.55,,,,,
336-33-4,DTXSID50330243,"1,5-Pentanediamine, 2,2,3,3,4,4-hexafluoro-",,,,4.943,,,,,
2525-83-9,DTXSID40179906,"1,5-Pentanedione, 2,2,3,3,4,4-hexafluoro-N,5-diphenyl-",,,,29070,,,,,
2525-83-9,DTXSID40179906,"1,5-Pentanedione, 2,2,3,3,4,4-hexafluoro-N,5-diphenyl-",,,,782.4,,,,,
68085-63-2,DTXSID90790665,#N/A,,,,29070,,,,,
68085-63-2,DTXSID90790665,#N/A,,,,782.4,,,,,
68085-63-2,DTXSID90790665,#N/A,,,,52.55,,,,,
94403-04-0,DTXSID90893302,"1,6-bis(trimethoxysilanylethyl)perfluorohexane",,,,29070,,,,,
94403-04-0,DTXSID90893302,"1,6-bis(trimethoxysilanylethyl)perfluorohexane",,,,782.4,,,,,
126828-28-2,DTXSID50382121,#N/A,,,,29070,,,,,
126828-28-2,DTXSID50382121,#N/A,,,,782.4,,,,,
85131-86-8,DTXSID901005547,"1,6-Dibromo-2,3,5-trichloro-1,1,2,3,4,4,5,6,6-nonafluorohexane",,,,29070,,,,,
85131-86-8,DTXSID901005547,"1,6-Dibromo-2,3,5-trichloro-1,1,2,3,4,4,5,6,6-nonafluorohexane",,,,782.4,,,,,
918-22-9,DTXSID20335129,"1,6-Dibromododecafluorohexane",,,,29070,,,,,
918-22-9,DTXSID20335129,"1,6-Dibromododecafluorohexane",,,,782.4,,,,,
918-22-9,DTXSID20335129,"1,6-Dibromododecafluorohexane",,,,4.943,,,,,
82126-64-5,DTXSID501002484,"1,6-Dibromonaphthalen-2-yl heptafluorobutanoate",,,,29070,,,,,
82126-64-5,DTXSID501002484,"1,6-Dibromonaphthalen-2-yl heptafluorobutanoate",,,,782.4,,,,,
355-40-8,DTXSID90371650,"1,6-Dichloro-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorohexane",,,,52.55,,,,,
375-80-4,DTXSID90190949,"1,6-Diiodoperfluorohexane",,,,29070,,,,,
375-80-4,DTXSID90190949,"1,6-Diiodoperfluorohexane",,,,782.4,,,,,
1800-91-5,DTXSID20170895,"1,6-Divinylperfluorohexane",,,,52.55,,,,,
1800-91-5,DTXSID20170895,"1,6-Divinylperfluorohexane",,,,4.943,,,,,
64382-00-9,DTXSID3070092,"1,8-Dibromo-1,1,2,2-tetrafluoro-Octane",,,,29070,,,,,
64382-00-9,DTXSID3070092,"1,8-Dibromo-1,1,2,2-tetrafluoro-Octane",,,,782.4,,,,,
64382-00-9,DTXSID3070092,"1,8-Dibromo-1,1,2,2-tetrafluoro-Octane",,,,52.55,,,,,
647-41-6,DTXSID80801476,"1,8-Dibromo-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorooctane",,,,29070,,,,,
647-41-6,DTXSID80801476,"1,8-Dibromo-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorooctane",,,,782.4,,,,,
127117-28-6,DTXSID20767683,"1,8-Dibromo-1,1,2,2,7,7,8,8-octafluorooctane",,,,29070,,,,,
127117-28-6,DTXSID20767683,"1,8-Dibromo-1,1,2,2,7,7,8,8-octafluorooctane",,,,782.4,,,,,
812-58-8,DTXSID80371604,"1,8-Dibromoperfluorooctane",,,,29070,,,,,
812-58-8,DTXSID80371604,"1,8-Dibromoperfluorooctane",,,,52.55,,,,,
812-58-8,DTXSID80371604,"1,8-Dibromoperfluorooctane",,,,782.4,,,,,
647-25-6,DTXSID60378853,"1,8-Dichloroperfluorooctane",,,,29070,,,,,
647-25-6,DTXSID60378853,"1,8-Dichloroperfluorooctane",,,,52.55,,,,,
647-25-6,DTXSID60378853,"1,8-Dichloroperfluorooctane",,,,782.4,,,,,
335-70-6,DTXSID50335975,"1,8-Diiodoperfluorooctane",,,,29070,,,,,
335-70-6,DTXSID50335975,"1,8-Diiodoperfluorooctane",,,,782.4,,,,,
35192-44-0,DTXSID90371872,"1,8-Divinylperfluorooctane",,,,29070,,,,,
35192-44-0,DTXSID90371872,"1,8-Divinylperfluorooctane",,,,782.4,,,,,
35192-44-0,DTXSID90371872,"1,8-Divinylperfluorooctane",,,,4.943,,,,,
959462-54-5,DTXSID80881874,"1,8-Octanediylbis-1,1'-(perfluorohexane)",,,,29070,,,,,
959462-54-5,DTXSID80881874,"1,8-Octanediylbis-1,1'-(perfluorohexane)",,,,782.4,,,,,
55847-13-7,DTXSID80501348,"1~1~,1~2~,1~2~,1~3~,1~3~,1~4~,1~4~,2~3~,2~3~,2~4~,2~4~,3~1~,3~2~,3~2~,3~3~,3~3~,3~4~,3~4~-Octadecafluoro[1~1~,2~1~:2~2~,3~1~-tercyclobutan]-2~1~-ene",,,,29070,,,,,
55847-13-7,DTXSID80501348,"1~1~,1~2~,1~2~,1~3~,1~3~,1~4~,1~4~,2~3~,2~3~,2~4~,2~4~,3~1~,3~2~,3~2~,3~3~,3~3~,3~4~,3~4~-Octadecafluoro[1~1~,2~1~:2~2~,3~1~-tercyclobutan]-2~1~-ene",,,,782.4,,,,,
630045-89-5,DTXSID80804003,"1~3~,3~3~-Bis(tridecafluorohexyl)-1~2~,2~2~:2~5~,3~2~-terthiophene",,,,29070,,,,,
630045-89-5,DTXSID80804003,"1~3~,3~3~-Bis(tridecafluorohexyl)-1~2~,2~2~:2~5~,3~2~-terthiophene",,,,782.4,,,,,
446043-85-2,DTXSID10896198,"1~5~,4~5~-Bis(tridecafluorohexyl)-1~2~,2~2~:2~5~,3~2~:3~5~,4~2~-quaterthiophene",,,,29070,,,,,
446043-85-2,DTXSID10896198,"1~5~,4~5~-Bis(tridecafluorohexyl)-1~2~,2~2~:2~5~,3~2~:3~5~,4~2~-quaterthiophene",,,,782.4,,,,,
31185-67-8,DTXSID90185113,"1?(1,1,2,2,3,3,3?Heptafluoropropyl)?4?methyl?2,6,7?trioxabicyclo[2.2.2]octane",,,,52.55,,,,,
31185-67-8,DTXSID90185113,"1?(1,1,2,2,3,3,3?Heptafluoropropyl)?4?methyl?2,6,7?trioxabicyclo[2.2.2]octane",,,,4.943,,,,,
185033-98-1,DTXSID40774950,"10-(2,2,3,3,4,4,5,5,5-Nonafluoropentyl)octacosanoyl chloride",,,,29070,,,,,
185033-98-1,DTXSID40774950,"10-(2,2,3,3,4,4,5,5,5-Nonafluoropentyl)octacosanoyl chloride",,,,782.4,,,,,
93345-48-3,DTXSID90895947,"10-(Ethenesulfonyl)-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluorodecane",,,,29070,,,,,
93345-48-3,DTXSID90895947,"10-(Ethenesulfonyl)-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluorodecane",,,,782.4,,,,,
457603-91-7,DTXSID70627107,"10-Bromo-1,1,1,2,2,3,3,4,4-nonafluorodecane",,,,29070,,,,,
457603-91-7,DTXSID70627107,"10-Bromo-1,1,1,2,2,3,3,4,4-nonafluorodecane",,,,782.4,,,,,
181997-60-4,DTXSID20895213,"10-Bromo-1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluorodecane",,,,29070,,,,,
181997-60-4,DTXSID20895213,"10-Bromo-1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluorodecane",,,,782.4,,,,,
21652-57-3,DTXSID30382003,"10-Bromo-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluorodecane",,,,29070,,,,,
21652-57-3,DTXSID30382003,"10-Bromo-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluorodecane",,,,52.55,,,,,
21652-57-3,DTXSID30382003,"10-Bromo-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluorodecane",,,,782.4,,,,,
21652-57-3,DTXSID30382003,"10-Bromo-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluorodecane",,,,4.943,,,,,
195147-90-1,DTXSID20772898,"10-Chloro-7,7,8,8,9,9,10,10-octafluoro-1-phenyldec-4-en-1-one",,,,29070,,,,,
195147-90-1,DTXSID20772898,"10-Chloro-7,7,8,8,9,9,10,10-octafluoro-1-phenyldec-4-en-1-one",,,,782.4,,,,,
103147-32-6,DTXSID90554562,"10-Chloro-7,7,8,8,9,9,10,10-octafluoro-5-iododec-1-ene",,,,29070,,,,,
103147-32-6,DTXSID90554562,"10-Chloro-7,7,8,8,9,9,10,10-octafluoro-5-iododec-1-ene",,,,782.4,,,,,
574715-86-9,DTXSID70892616,10-Chloro-perfluorodecanoic acid,,,,29070,,,,,
574715-86-9,DTXSID70892616,10-Chloro-perfluorodecanoic acid,,,,782.4,,,,,
1696260-04-4,DTXSID30892617,10-Cl-Perfluorodecanoate,,,,29070,,,,,
1696260-04-4,DTXSID30892617,10-Cl-Perfluorodecanoate,,,,782.4,,,,,
1696259-72-9,DTXSID80892920,10-H-Perfluorodecanoate,,,,29070,,,,,
1696259-72-9,DTXSID80892920,10-H-Perfluorodecanoate,,,,782.4,,,,,
112823-28-6,DTXSID10630918,10-H-Perfluorodecanoic acid,,,,29070,,,,,
112823-28-6,DTXSID10630918,10-H-Perfluorodecanoic acid,,,,782.4,,,,,
133377-48-7,DTXSID90895705,"10,10-Diethoxy-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluorodecane",,,,29070,,,,,
133377-48-7,DTXSID90895705,"10,10-Diethoxy-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluorodecane",,,,782.4,,,,,
307-46-0,DTXSID00380056,10:1 Fluorotelomer alcohol,,,,29070,,,,,
307-46-0,DTXSID00380056,10:1 Fluorotelomer alcohol,,,,782.4,,,,,
17741-60-5,DTXSID9037743,2-(Perfluorodecyl)ethyl acrylate,,,,29070,,,,,
17741-60-5,DTXSID9037743,2-(Perfluorodecyl)ethyl acrylate,,,,782.4,,,,,
865-86-1,DTXSID2029905,Fluorotelomer alcohol 10:2,,,,29070,,,,,
865-86-1,DTXSID2029905,Fluorotelomer alcohol 10:2,,,,782.4,,,,,
93857-45-5,DTXSID10881069,10:2 Fluorotelomer diammonium dihydrogen phosphate,,,,29070,,,,,
93857-45-5,DTXSID10881069,10:2 Fluorotelomer diammonium dihydrogen phosphate,,,,782.4,,,,,
57678-05-4,DTXSID20206380,10:2 Fluorotelomer dihydrogen phosphate,,,,29070,,,,,
57678-05-4,DTXSID20206380,10:2 Fluorotelomer dihydrogen phosphate,,,,782.4,,,,,
2043-54-1,DTXSID1062124,10:2 Fluorotelomer iodide,,,,29070,,,,,
2043-54-1,DTXSID1062124,10:2 Fluorotelomer iodide,,,,782.4,,,,,
2144-54-9,DTXSID6062204,10:2 Fluorotelomer methacrylate,,,,29070,,,,,
2144-54-9,DTXSID6062204,10:2 Fluorotelomer methacrylate,,,,782.4,,,,,
1895-26-7,DTXSID30172360,10:2 Fluorotelomer phosphate diester,,,,29070,,,,,
1895-26-7,DTXSID30172360,10:2 Fluorotelomer phosphate diester,,,,782.4,,,,,
29766-02-7,DTXSID20892606,10:2 Fluorotelomer sulfonamide,,,,29070,,,,,
29766-02-7,DTXSID20892606,10:2 Fluorotelomer sulfonamide,,,,782.4,,,,,
34455-35-1,DTXSID90880434,10:2 Fluorotelomer sulfonamide betaine,,,,29070,,,,,
34455-35-1,DTXSID90880434,10:2 Fluorotelomer sulfonamide betaine,,,,782.4,,,,,
NOCAS_892611,DTXSID70892611,10:2 Fluorotelomer sulfonamido N-monomethyl amine,,,,29070,,,,,
NOCAS_892611,DTXSID70892611,10:2 Fluorotelomer sulfonamido N-monomethyl amine,,,,782.4,,,,,
34455-24-8,DTXSID80892607,"10:2 Fluorotelomer sulfonamido N,N-dimethyl amine",,,,29070,,,,,
34455-24-8,DTXSID80892607,"10:2 Fluorotelomer sulfonamido N,N-dimethyl amine",,,,782.4,,,,,
120226-60-0,DTXSID50892578,10:2 Fluorotelomer sulfonic acid,,,,29070,,,,,
120226-60-0,DTXSID50892578,10:2 Fluorotelomer sulfonic acid,,,,782.4,,,,,
1513864-17-9,DTXSID30892612,10:2 Fluorotelomer sulfoxide hydroxyammonium,,,,29070,,,,,
1513864-17-9,DTXSID30892612,10:2 Fluorotelomer sulfoxide hydroxyammonium,,,,782.4,,,,,
1383438-90-1,DTXSID60892589,10:2 Fluorotelomer thioether amido amine carboxylic acid,,,,29070,,,,,
1383438-90-1,DTXSID60892589,10:2 Fluorotelomer thioether amido amine carboxylic acid,,,,782.4,,,,,
1513863-97-2,DTXSID10892579,10:2 Fluorotelomer thioether amido betaine,,,,29070,,,,,
1513863-97-2,DTXSID10892579,10:2 Fluorotelomer thioether amido betaine,,,,782.4,,,,,
690947-60-5,DTXSID60892584,10:2 Fluorotelomer thioether amido sulfonic acid,,,,29070,,,,,
690947-60-5,DTXSID60892584,10:2 Fluorotelomer thioether amido sulfonic acid,,,,782.4,,,,,
124051-55-4,DTXSID40767468,"11-(2,2,3,3,3-Pentafluoropropoxy)undecane-1-thiol",,,,29070,,,,,
124051-55-4,DTXSID40767468,"11-(2,2,3,3,3-Pentafluoropropoxy)undecane-1-thiol",,,,782.4,,,,,
151555-47-4,DTXSID60934291,"11-(4-{[5-(4,4,5,5,5-Pentafluoropentane-1-sulfonyl)pentyl]oxy}phenyl)estra-1(10),2,4-triene-3,17-diol",,,,29070,,,,,
